cve,ubicageo_c,orgapoli_e,sexostt,sexos1,sexos2,,,,orgapoli_e,(Varios elementos),,,
26,26072,7,0,0,0,,,,,,,,
26,26072,8,1,1,0,,,,,,,,
26,26072,9,0,0,0,,,,,,,,
27,27001,1,182,171,11,,,,,,,,
27,27001,2,10,7,3,,,,,,,,
27,27001,3,0,0,0,,,,,,,,
27,27001,4,0,0,0,,,,,,,,
27,27001,5,0,0,0,,,,,,,,
27,27001,6,NA,NA,NA,,,,,,,,
27,27001,7,2,2,0,,,,,,,,
27,27001,8,5,1,4,,,,,,,,
27,27001,9,0,0,0,,,,,,,,
27,27002,1,562,497,65,,,,,,,,
27,27002,2,87,74,13,,,,,,,,
27,27002,3,0,0,0,,,,,,,,
27,27002,4,0,0,0,,,,,,,,
27,27002,5,0,0,0,,,,,,,,
27,27002,6,NA,NA,NA,,,,,,,,
27,27002,7,2,2,0,,,,,,,,
27,27002,8,0,0,0,,,,,,,,
27,27002,9,0,0,0,,,,,,,,
27,27003,1,239,222,17,,,,,,,,
27,27003,2,30,24,6,,,,,,,,
27,27003,3,0,0,0,,,,,,,,
27,27003,4,0,0,0,,,,,,,,
27,27003,5,0,0,0,,,,,,,,
27,27003,6,NA,NA,NA,,,,,,,,
27,27003,7,3,3,0,,,,,,,,
27,27003,8,1,0,1,,,,,,,,
27,27003,9,13,11,2,,,,,,,,
27,27004,1,ND,ND,ND,,,,,,,,
27,27004,2,ND,ND,ND,,,,,,,,
27,27004,3,ND,ND,ND,,,,,,,,
27,27004,4,ND,ND,ND,,,,,,,,
27,27004,5,ND,ND,ND,,,,,,,,
27,27004,6,ND,ND,ND,,,,,,,,
27,27004,7,ND,ND,ND,,,,,,,,
27,27004,8,ND,ND,ND,,,,,,,,
27,27004,9,ND,ND,ND,,,,,,,,
27,27005,1,366,352,14,,,,,,,,
27,27005,2,57,42,15,,,,,,,,
27,27005,3,0,0,0,,,,,,,,
27,27005,4,0,0,0,,,,,,,,
27,27005,5,0,0,0,,,,,,,,
27,27005,6,NA,NA,NA,,,,,,,,
27,27005,7,9,9,0,,,,,,,,
27,27005,8,0,0,0,,,,,,,,
27,27005,9,0,0,0,,,,,,,,
27,27006,1,256,240,16,,,,,,,,
27,27006,2,45,31,14,,,,,,,,
27,27006,3,0,0,0,,,,,,,,
27,27006,4,0,0,0,,,,,,,,
27,27006,5,0,0,0,,,,,,,,
27,27006,6,NA,NA,NA,,,,,,,,
27,27006,7,1,0,1,,,,,,,,
27,27006,8,5,3,2,,,,,,,,
27,27006,9,0,0,0,,,,,,,,
27,27007,1,78,70,8,,,,,,,,
27,27007,2,11,7,4,,,,,,,,
27,27007,3,0,0,0,,,,,,,,
27,27007,4,0,0,0,,,,,,,,
27,27007,5,0,0,0,,,,,,,,
27,27007,6,NA,NA,NA,,,,,,,,
27,27007,7,2,2,0,,,,,,,,
27,27007,8,9,3,6,,,,,,,,
27,27007,9,0,0,0,,,,,,,,
27,27008,1,478,429,49,,,,,,,,
27,27008,2,35,19,16,,,,,,,,
27,27008,3,0,0,0,,,,,,,,
27,27008,4,0,0,0,,,,,,,,
27,27008,5,0,0,0,,,,,,,,
27,27008,6,NA,NA,NA,,,,,,,,
27,27008,7,6,6,0,,,,,,,,
27,27008,8,3,3,0,,,,,,,,
27,27008,9,0,0,0,,,,,,,,
27,27009,1,152,147,5,,,,,,,,
27,27009,2,19,16,3,,,,,,,,
27,27009,3,0,0,0,,,,,,,,
27,27009,4,0,0,0,,,,,,,,
27,27009,5,0,0,0,,,,,,,,
27,27009,6,NA,NA,NA,,,,,,,,
27,27009,7,3,3,0,,,,,,,,
27,27009,8,6,6,0,,,,,,,,
27,27009,9,0,0,0,,,,,,,,
27,27010,1,210,199,11,,,,,,,,
27,27010,2,7,4,3,,,,,,,,
27,27010,3,0,0,0,,,,,,,,
27,27010,4,0,0,0,,,,,,,,
27,27010,5,0,0,0,,,,,,,,
27,27010,6,NA,NA,NA,,,,,,,,
27,27010,7,3,3,0,,,,,,,,
27,27010,8,0,0,0,,,,,,,,
27,27010,9,0,0,0,,,,,,,,
27,27011,1,111,98,13,,,,,,,,
27,27011,2,2,1,1,,,,,,,,
27,27011,3,0,0,0,,,,,,,,
27,27011,4,0,0,0,,,,,,,,
27,27011,5,0,0,0,,,,,,,,
27,27011,6,NA,NA,NA,,,,,,,,
27,27011,7,2,2,0,,,,,,,,
27,27011,8,0,0,0,,,,,,,,
27,27011,9,0,0,0,,,,,,,,
27,27012,1,432,410,22,,,,,,,,
27,27012,2,35,27,8,,,,,,,,
27,27012,3,0,0,0,,,,,,,,
27,27012,4,0,0,0,,,,,,,,
27,27012,5,0,0,0,,,,,,,,
27,27012,6,NA,NA,NA,,,,,,,,
27,27012,7,2,2,0,,,,,,,,
27,27012,8,7,1,6,,,,,,,,
27,27012,9,6,5,1,,,,,,,,
27,27013,1,256,209,47,,,,,,,,
27,27013,2,30,24,6,,,,,,,,
27,27013,3,0,0,0,,,,,,,,
27,27013,4,0,0,0,,,,,,,,
27,27013,5,0,0,0,,,,,,,,
27,27013,6,NA,NA,NA,,,,,,,,
27,27013,7,20,20,0,,,,,,,,
27,27013,8,10,10,0,,,,,,,,
27,27013,9,0,0,0,,,,,,,,
27,27014,1,269,231,38,,,,,,,,
27,27014,2,49,36,13,,,,,,,,
27,27014,3,0,0,0,,,,,,,,
27,27014,4,0,0,0,,,,,,,,
27,27014,5,0,0,0,,,,,,,,
27,27014,6,NA,NA,NA,,,,,,,,
27,27014,7,8,3,5,,,,,,,,
27,27014,8,8,6,2,,,,,,,,
27,27014,9,0,0,0,,,,,,,,
27,27015,1,135,131,4,,,,,,,,
27,27015,2,0,0,0,,,,,,,,
27,27015,3,0,0,0,,,,,,,,
27,27015,4,0,0,0,,,,,,,,
27,27015,5,0,0,0,,,,,,,,
27,27015,6,NA,NA,NA,,,,,,,,
27,27015,7,1,1,0,,,,,,,,
27,27015,8,2,1,1,,,,,,,,
27,27015,9,0,0,0,,,,,,,,
27,27016,1,218,213,5,,,,,,,,
27,27016,2,14,13,1,,,,,,,,
27,27016,3,0,0,0,,,,,,,,
27,27016,4,0,0,0,,,,,,,,
27,27016,5,0,0,0,,,,,,,,
27,27016,6,NA,NA,NA,,,,,,,,
27,27016,7,2,2,0,,,,,,,,
27,27016,8,1,1,0,,,,,,,,
27,27016,9,0,0,0,,,,,,,,
27,27017,1,104,89,15,,,,,,,,
27,27017,2,17,10,7,,,,,,,,
27,27017,3,0,0,0,,,,,,,,
27,27017,4,0,0,0,,,,,,,,
27,27017,5,0,0,0,,,,,,,,
27,27017,6,NA,NA,NA,,,,,,,,
27,27017,7,2,2,0,,,,,,,,
27,27017,8,8,8,0,,,,,,,,
27,27017,9,0,0,0,,,,,,,,
28,28001,1,ND,ND,ND,,,,,,,,
28,28001,2,ND,ND,ND,,,,,,,,
28,28001,3,ND,ND,ND,,,,,,,,
28,28001,4,ND,ND,ND,,,,,,,,
28,28001,5,ND,ND,ND,,,,,,,,
28,28001,6,ND,ND,ND,,,,,,,,
28,28001,7,ND,ND,ND,,,,,,,,
28,28001,8,ND,ND,ND,,,,,,,,
28,28001,9,ND,ND,ND,,,,,,,,
28,28002,1,ND,ND,ND,,,,,,,,
28,28002,2,ND,ND,ND,,,,,,,,
28,28002,3,ND,ND,ND,,,,,,,,
28,28002,4,ND,ND,ND,,,,,,,,
28,28002,5,ND,ND,ND,,,,,,,,
28,28002,6,ND,ND,ND,,,,,,,,
28,28002,7,ND,ND,ND,,,,,,,,
28,28002,8,ND,ND,ND,,,,,,,,
28,28002,9,ND,ND,ND,,,,,,,,
28,28003,1,ND,ND,ND,,,,,,,,
28,28003,2,ND,ND,ND,,,,,,,,
28,28003,3,ND,ND,ND,,,,,,,,
28,28003,4,ND,ND,ND,,,,,,,,
28,28003,5,ND,ND,ND,,,,,,,,
28,28003,6,ND,ND,ND,,,,,,,,
28,28003,7,ND,ND,ND,,,,,,,,
28,28003,8,ND,ND,ND,,,,,,,,
28,28003,9,ND,ND,ND,,,,,,,,
28,28004,1,ND,ND,ND,,,,,,,,
28,28004,2,ND,ND,ND,,,,,,,,
28,28004,3,ND,ND,ND,,,,,,,,
28,28004,4,ND,ND,ND,,,,,,,,
28,28004,5,ND,ND,ND,,,,,,,,
28,28004,6,ND,ND,ND,,,,,,,,
28,28004,7,ND,ND,ND,,,,,,,,
28,28004,8,ND,ND,ND,,,,,,,,
28,28004,9,ND,ND,ND,,,,,,,,
28,28005,1,0,0,0,,,,,,,,
28,28005,2,0,0,0,,,,,,,,
28,28005,3,0,0,0,,,,,,,,
28,28005,4,0,0,0,,,,,,,,
28,28005,5,0,0,0,,,,,,,,
28,28005,6,NA,NA,NA,,,,,,,,
28,28005,7,0,0,0,,,,,,,,
28,28005,8,0,0,0,,,,,,,,
28,28005,9,0,0,0,,,,,,,,
28,28006,1,ND,ND,ND,,,,,,,,
28,28006,2,ND,ND,ND,,,,,,,,
28,28006,3,ND,ND,ND,,,,,,,,
28,28006,4,ND,ND,ND,,,,,,,,
28,28006,5,ND,ND,ND,,,,,,,,
28,28006,6,ND,ND,ND,,,,,,,,
28,28006,7,ND,ND,ND,,,,,,,,
28,28006,8,ND,ND,ND,,,,,,,,
28,28006,9,ND,ND,ND,,,,,,,,
28,28007,1,0,0,0,,,,,,,,
28,28007,2,2,2,0,,,,,,,,
28,28007,3,0,0,0,,,,,,,,
28,28007,4,0,0,0,,,,,,,,
28,28007,5,0,0,0,,,,,,,,
28,28007,6,NA,NA,NA,,,,,,,,
28,28007,7,1,1,0,,,,,,,,
28,28007,8,0,0,0,,,,,,,,
28,28007,9,0,0,0,,,,,,,,
28,28008,1,ND,ND,ND,,,,,,,,
28,28008,2,ND,ND,ND,,,,,,,,
28,28008,3,ND,ND,ND,,,,,,,,
28,28008,4,ND,ND,ND,,,,,,,,
28,28008,5,ND,ND,ND,,,,,,,,
28,28008,6,ND,ND,ND,,,,,,,,
28,28008,7,ND,ND,ND,,,,,,,,
28,28008,8,ND,ND,ND,,,,,,,,
28,28008,9,ND,ND,ND,,,,,,,,
28,28009,1,ND,ND,ND,,,,,,,,
28,28009,2,ND,ND,ND,,,,,,,,
28,28009,3,ND,ND,ND,,,,,,,,
28,28009,4,ND,ND,ND,,,,,,,,
28,28009,5,ND,ND,ND,,,,,,,,
28,28009,6,ND,ND,ND,,,,,,,,
28,28009,7,ND,ND,ND,,,,,,,,
28,28009,8,ND,ND,ND,,,,,,,,
28,28009,9,ND,ND,ND,,,,,,,,
28,28010,1,ND,ND,ND,,,,,,,,
28,28010,2,ND,ND,ND,,,,,,,,
28,28010,3,ND,ND,ND,,,,,,,,
28,28010,4,ND,ND,ND,,,,,,,,
28,28010,5,ND,ND,ND,,,,,,,,
28,28010,6,ND,ND,ND,,,,,,,,
28,28010,7,ND,ND,ND,,,,,,,,
28,28010,8,ND,ND,ND,,,,,,,,
28,28010,9,ND,ND,ND,,,,,,,,
28,28011,1,ND,ND,ND,,,,,,,,
28,28011,2,ND,ND,ND,,,,,,,,
28,28011,3,ND,ND,ND,,,,,,,,
28,28011,4,ND,ND,ND,,,,,,,,
28,28011,5,ND,ND,ND,,,,,,,,
28,28011,6,ND,ND,ND,,,,,,,,
28,28011,7,ND,ND,ND,,,,,,,,
28,28011,8,ND,ND,ND,,,,,,,,
28,28011,9,ND,ND,ND,,,,,,,,
28,28012,1,ND,ND,ND,,,,,,,,
28,28012,2,ND,ND,ND,,,,,,,,
28,28012,3,ND,ND,ND,,,,,,,,
28,28012,4,ND,ND,ND,,,,,,,,
28,28012,5,ND,ND,ND,,,,,,,,
28,28012,6,ND,ND,ND,,,,,,,,
28,28012,7,ND,ND,ND,,,,,,,,
28,28012,8,ND,ND,ND,,,,,,,,
28,28012,9,ND,ND,ND,,,,,,,,
28,28013,1,ND,ND,ND,,,,,,,,
28,28013,2,ND,ND,ND,,,,,,,,
28,28013,3,ND,ND,ND,,,,,,,,
28,28013,4,ND,ND,ND,,,,,,,,
28,28013,5,ND,ND,ND,,,,,,,,
28,28013,6,ND,ND,ND,,,,,,,,
28,28013,7,ND,ND,ND,,,,,,,,
28,28013,8,ND,ND,ND,,,,,,,,
28,28013,9,ND,ND,ND,,,,,,,,
28,28014,1,ND,ND,ND,,,,,,,,
28,28014,2,ND,ND,ND,,,,,,,,
28,28014,3,ND,ND,ND,,,,,,,,
28,28014,4,ND,ND,ND,,,,,,,,
28,28014,5,ND,ND,ND,,,,,,,,
28,28014,6,ND,ND,ND,,,,,,,,
28,28014,7,ND,ND,ND,,,,,,,,
28,28014,8,ND,ND,ND,,,,,,,,
28,28014,9,ND,ND,ND,,,,,,,,
28,28015,1,ND,ND,ND,,,,,,,,
28,28015,2,ND,ND,ND,,,,,,,,
28,28015,3,ND,ND,ND,,,,,,,,
28,28015,4,ND,ND,ND,,,,,,,,
28,28015,5,ND,ND,ND,,,,,,,,
28,28015,6,ND,ND,ND,,,,,,,,
28,28015,7,ND,ND,ND,,,,,,,,
28,28015,8,ND,ND,ND,,,,,,,,
28,28015,9,ND,ND,ND,,,,,,,,
28,28016,1,ND,ND,ND,,,,,,,,
28,28016,2,ND,ND,ND,,,,,,,,
28,28016,3,ND,ND,ND,,,,,,,,
28,28016,4,ND,ND,ND,,,,,,,,
28,28016,5,ND,ND,ND,,,,,,,,
28,28016,6,ND,ND,ND,,,,,,,,
28,28016,7,ND,ND,ND,,,,,,,,
28,28016,8,ND,ND,ND,,,,,,,,
28,28016,9,ND,ND,ND,,,,,,,,
28,28017,1,ND,ND,ND,,,,,,,,
28,28017,2,ND,ND,ND,,,,,,,,
28,28017,3,ND,ND,ND,,,,,,,,
28,28017,4,ND,ND,ND,,,,,,,,
28,28017,5,ND,ND,ND,,,,,,,,
28,28017,6,ND,ND,ND,,,,,,,,
28,28017,7,ND,ND,ND,,,,,,,,
28,28017,8,ND,ND,ND,,,,,,,,
28,28017,9,ND,ND,ND,,,,,,,,
28,28018,1,ND,ND,ND,,,,,,,,
28,28018,2,ND,ND,ND,,,,,,,,
28,28018,3,ND,ND,ND,,,,,,,,
28,28018,4,ND,ND,ND,,,,,,,,
28,28018,5,ND,ND,ND,,,,,,,,
28,28018,6,ND,ND,ND,,,,,,,,
28,28018,7,ND,ND,ND,,,,,,,,
28,28018,8,ND,ND,ND,,,,,,,,
28,28018,9,ND,ND,ND,,,,,,,,
28,28019,1,ND,ND,ND,,,,,,,,
28,28019,2,ND,ND,ND,,,,,,,,
28,28019,3,ND,ND,ND,,,,,,,,
28,28019,4,ND,ND,ND,,,,,,,,
28,28019,5,ND,ND,ND,,,,,,,,
28,28019,6,ND,ND,ND,,,,,,,,
28,28019,7,ND,ND,ND,,,,,,,,
28,28019,8,ND,ND,ND,,,,,,,,
28,28019,9,ND,ND,ND,,,,,,,,
28,28020,1,ND,ND,ND,,,,,,,,
28,28020,2,ND,ND,ND,,,,,,,,
28,28020,3,ND,ND,ND,,,,,,,,
28,28020,4,ND,ND,ND,,,,,,,,
28,28020,5,ND,ND,ND,,,,,,,,
28,28020,6,ND,ND,ND,,,,,,,,
28,28020,7,ND,ND,ND,,,,,,,,
28,28020,8,ND,ND,ND,,,,,,,,
28,28020,9,ND,ND,ND,,,,,,,,
28,28021,1,ND,ND,ND,,,,,,,,
28,28021,2,ND,ND,ND,,,,,,,,
28,28021,3,ND,ND,ND,,,,,,,,
28,28021,4,ND,ND,ND,,,,,,,,
28,28021,5,ND,ND,ND,,,,,,,,
28,28021,6,ND,ND,ND,,,,,,,,
28,28021,7,ND,ND,ND,,,,,,,,
28,28021,8,ND,ND,ND,,,,,,,,
28,28021,9,ND,ND,ND,,,,,,,,
28,28022,1,0,0,0,,,,,,,,
28,28022,2,101,91,10,,,,,,,,
28,28022,3,0,0,0,,,,,,,,
28,28022,4,0,0,0,,,,,,,,
28,28022,5,0,0,0,,,,,,,,
28,28022,6,NA,NA,NA,,,,,,,,
28,28022,7,0,0,0,,,,,,,,
28,28022,8,15,9,6,,,,,,,,
28,28022,9,0,0,0,,,,,,,,
28,28023,1,ND,ND,ND,,,,,,,,
28,28023,2,ND,ND,ND,,,,,,,,
28,28023,3,ND,ND,ND,,,,,,,,
28,28023,4,ND,ND,ND,,,,,,,,
28,28023,5,ND,ND,ND,,,,,,,,
28,28023,6,ND,ND,ND,,,,,,,,
28,28023,7,ND,ND,ND,,,,,,,,
28,28023,8,ND,ND,ND,,,,,,,,
28,28023,9,ND,ND,ND,,,,,,,,
28,28024,1,0,0,0,,,,,,,,
28,28024,2,2,2,0,,,,,,,,
28,28024,3,0,0,0,,,,,,,,
28,28024,4,0,0,0,,,,,,,,
28,28024,5,0,0,0,,,,,,,,
28,28024,6,NA,NA,NA,,,,,,,,
28,28024,7,1,1,0,,,,,,,,
28,28024,8,1,0,1,,,,,,,,
28,28024,9,0,0,0,,,,,,,,
28,28025,1,0,0,0,,,,,,,,
28,28025,2,31,22,9,,,,,,,,
28,28025,3,0,0,0,,,,,,,,
28,28025,4,0,0,0,,,,,,,,
28,28025,5,0,0,0,,,,,,,,
28,28025,6,NA,NA,NA,,,,,,,,
28,28025,7,1,1,0,,,,,,,,
28,28025,8,0,0,0,,,,,,,,
28,28025,9,0,0,0,,,,,,,,
28,28026,1,ND,ND,ND,,,,,,,,
28,28026,2,ND,ND,ND,,,,,,,,
28,28026,3,ND,ND,ND,,,,,,,,
28,28026,4,ND,ND,ND,,,,,,,,
28,28026,5,ND,ND,ND,,,,,,,,
28,28026,6,ND,ND,ND,,,,,,,,
28,28026,7,ND,ND,ND,,,,,,,,
28,28026,8,ND,ND,ND,,,,,,,,
28,28026,9,ND,ND,ND,,,,,,,,
28,28027,1,0,0,0,,,,,,,,
28,28027,2,54,50,4,,,,,,,,
28,28027,3,0,0,0,,,,,,,,
28,28027,4,0,0,0,,,,,,,,
28,28027,5,0,0,0,,,,,,,,
28,28027,6,NA,NA,NA,,,,,,,,
28,28027,7,0,0,0,,,,,,,,
28,28027,8,23,16,7,,,,,,,,
28,28027,9,0,0,0,,,,,,,,
28,28028,1,ND,ND,ND,,,,,,,,
28,28028,2,ND,ND,ND,,,,,,,,
28,28028,3,ND,ND,ND,,,,,,,,
28,28028,4,ND,ND,ND,,,,,,,,
28,28028,5,ND,ND,ND,,,,,,,,
28,28028,6,ND,ND,ND,,,,,,,,
28,28028,7,ND,ND,ND,,,,,,,,
28,28028,8,ND,ND,ND,,,,,,,,
28,28028,9,ND,ND,ND,,,,,,,,
28,28029,1,ND,ND,ND,,,,,,,,
28,28029,2,ND,ND,ND,,,,,,,,
28,28029,3,ND,ND,ND,,,,,,,,
28,28029,4,ND,ND,ND,,,,,,,,
28,28029,5,ND,ND,ND,,,,,,,,
28,28029,6,ND,ND,ND,,,,,,,,
28,28029,7,ND,ND,ND,,,,,,,,
28,28029,8,ND,ND,ND,,,,,,,,
28,28029,9,ND,ND,ND,,,,,,,,
28,28030,1,ND,ND,ND,,,,,,,,
28,28030,2,ND,ND,ND,,,,,,,,
28,28030,3,ND,ND,ND,,,,,,,,
28,28030,4,ND,ND,ND,,,,,,,,
28,28030,5,ND,ND,ND,,,,,,,,
28,28030,6,ND,ND,ND,,,,,,,,
28,28030,7,ND,ND,ND,,,,,,,,
28,28030,8,ND,ND,ND,,,,,,,,
28,28030,9,ND,ND,ND,,,,,,,,
28,28031,1,ND,ND,ND,,,,,,,,
28,28031,2,ND,ND,ND,,,,,,,,
28,28031,3,ND,ND,ND,,,,,,,,
28,28031,4,ND,ND,ND,,,,,,,,
28,28031,5,ND,ND,ND,,,,,,,,
28,28031,6,ND,ND,ND,,,,,,,,
28,28031,7,ND,ND,ND,,,,,,,,
28,28031,8,ND,ND,ND,,,,,,,,
28,28031,9,ND,ND,ND,,,,,,,,
28,28032,1,0,0,0,,,,,,,,
28,28032,2,80,53,27,,,,,,,,
28,28032,3,0,0,0,,,,,,,,
28,28032,4,0,0,0,,,,,,,,
28,28032,5,0,0,0,,,,,,,,
28,28032,6,NA,NA,NA,,,,,,,,
28,28032,7,5,5,0,,,,,,,,
28,28032,8,33,14,19,,,,,,,,
28,28032,9,0,0,0,,,,,,,,
28,28033,1,0,0,0,,,,,,,,
28,28033,2,63,51,12,,,,,,,,
28,28033,3,0,0,0,,,,,,,,
28,28033,4,0,0,0,,,,,,,,
28,28033,5,0,0,0,,,,,,,,
28,28033,6,NA,NA,NA,,,,,,,,
28,28033,7,3,3,0,,,,,,,,
28,28033,8,14,10,4,,,,,,,,
28,28033,9,38,31,7,,,,,,,,
28,28034,1,ND,ND,ND,,,,,,,,
28,28034,2,ND,ND,ND,,,,,,,,
28,28034,3,ND,ND,ND,,,,,,,,
28,28034,4,ND,ND,ND,,,,,,,,
28,28034,5,ND,ND,ND,,,,,,,,
28,28034,6,ND,ND,ND,,,,,,,,
28,28034,7,ND,ND,ND,,,,,,,,
28,28034,8,ND,ND,ND,,,,,,,,
28,28034,9,ND,ND,ND,,,,,,,,
28,28035,1,0,0,0,,,,,,,,
28,28035,2,2,2,0,,,,,,,,
28,28035,3,0,0,0,,,,,,,,
28,28035,4,0,0,0,,,,,,,,
28,28035,5,0,0,0,,,,,,,,
28,28035,6,NA,NA,NA,,,,,,,,
28,28035,7,0,0,0,,,,,,,,
28,28035,8,1,0,1,,,,,,,,
28,28035,9,0,0,0,,,,,,,,
28,28036,1,ND,ND,ND,,,,,,,,
28,28036,2,ND,ND,ND,,,,,,,,
28,28036,3,ND,ND,ND,,,,,,,,
28,28036,4,ND,ND,ND,,,,,,,,
28,28036,5,ND,ND,ND,,,,,,,,
28,28036,6,ND,ND,ND,,,,,,,,
28,28036,7,ND,ND,ND,,,,,,,,
28,28036,8,ND,ND,ND,,,,,,,,
28,28036,9,ND,ND,ND,,,,,,,,
28,28037,1,ND,ND,ND,,,,,,,,
28,28037,2,ND,ND,ND,,,,,,,,
28,28037,3,ND,ND,ND,,,,,,,,
28,28037,4,ND,ND,ND,,,,,,,,
28,28037,5,ND,ND,ND,,,,,,,,
28,28037,6,ND,ND,ND,,,,,,,,
28,28037,7,ND,ND,ND,,,,,,,,
28,28037,8,ND,ND,ND,,,,,,,,
28,28037,9,ND,ND,ND,,,,,,,,
28,28038,1,ND,ND,ND,,,,,,,,
28,28038,2,ND,ND,ND,,,,,,,,
28,28038,3,ND,ND,ND,,,,,,,,
28,28038,4,ND,ND,ND,,,,,,,,
28,28038,5,ND,ND,ND,,,,,,,,
28,28038,6,ND,ND,ND,,,,,,,,
28,28038,7,ND,ND,ND,,,,,,,,
28,28038,8,ND,ND,ND,,,,,,,,
28,28038,9,ND,ND,ND,,,,,,,,
28,28039,1,ND,ND,ND,,,,,,,,
28,28039,2,ND,ND,ND,,,,,,,,
28,28039,3,ND,ND,ND,,,,,,,,
28,28039,4,ND,ND,ND,,,,,,,,
28,28039,5,ND,ND,ND,,,,,,,,
28,28039,6,ND,ND,ND,,,,,,,,
28,28039,7,ND,ND,ND,,,,,,,,
28,28039,8,ND,ND,ND,,,,,,,,
28,28039,9,ND,ND,ND,,,,,,,,
28,28040,1,0,0,0,,,,,,,,
28,28040,2,16,16,0,,,,,,,,
28,28040,3,0,0,0,,,,,,,,
28,28040,4,0,0,0,,,,,,,,
28,28040,5,0,0,0,,,,,,,,
28,28040,6,NA,NA,NA,,,,,,,,
28,28040,7,0,0,0,,,,,,,,
28,28040,8,0,0,0,,,,,,,,
28,28040,9,0,0,0,,,,,,,,
28,28041,1,0,0,0,,,,,,,,
28,28041,2,86,73,13,,,,,,,,
28,28041,3,0,0,0,,,,,,,,
28,28041,4,0,0,0,,,,,,,,
28,28041,5,0,0,0,,,,,,,,
28,28041,6,0,0,0,,,,,,,,
28,28041,7,5,5,0,,,,,,,,
28,28041,8,57,30,27,,,,,,,,
28,28041,9,20,9,11,,,,,,,,
28,28042,1,ND,ND,ND,,,,,,,,
28,28042,2,ND,ND,ND,,,,,,,,
28,28042,3,ND,ND,ND,,,,,,,,
28,28042,4,ND,ND,ND,,,,,,,,
28,28042,5,ND,ND,ND,,,,,,,,
28,28042,6,ND,ND,ND,,,,,,,,
28,28042,7,ND,ND,ND,,,,,,,,
28,28042,8,ND,ND,ND,,,,,,,,
28,28042,9,ND,ND,ND,,,,,,,,
28,28043,1,ND,ND,ND,,,,,,,,
28,28043,2,ND,ND,ND,,,,,,,,
28,28043,3,ND,ND,ND,,,,,,,,
28,28043,4,ND,ND,ND,,,,,,,,
28,28043,5,ND,ND,ND,,,,,,,,
28,28043,6,ND,ND,ND,,,,,,,,
28,28043,7,ND,ND,ND,,,,,,,,
28,28043,8,ND,ND,ND,,,,,,,,
28,28043,9,ND,ND,ND,,,,,,,,
29,29001,1,27,12,15,,,,,,,,
29,29001,2,0,0,0,,,,,,,,
29,29001,3,0,0,0,,,,,,,,
29,29001,4,0,0,0,,,,,,,,
29,29001,5,0,0,0,,,,,,,,
29,29001,6,NA,NA,NA,,,,,,,,
29,29001,7,3,3,0,,,,,,,,
29,29001,8,1,1,0,,,,,,,,
29,29001,9,0,0,0,,,,,,,,
29,29002,1,28,22,6,,,,,,,,
29,29002,2,0,0,0,,,,,,,,
29,29002,3,0,0,0,,,,,,,,
29,29002,4,0,0,0,,,,,,,,
29,29002,5,0,0,0,,,,,,,,
29,29002,6,NA,NA,NA,,,,,,,,
29,29002,7,3,2,1,,,,,,,,
29,29002,8,2,0,2,,,,,,,,
29,29002,9,0,0,0,,,,,,,,
29,29003,1,14,9,5,,,,,,,,
29,29003,2,0,0,0,,,,,,,,
29,29003,3,0,0,0,,,,,,,,
29,29003,4,0,0,0,,,,,,,,
29,29003,5,0,0,0,,,,,,,,
29,29003,6,NA,NA,NA,,,,,,,,
29,29003,7,2,2,0,,,,,,,,
29,29003,8,1,0,1,,,,,,,,
29,29003,9,0,0,0,,,,,,,,
29,29004,1,24,20,4,,,,,,,,
29,29004,2,0,0,0,,,,,,,,
29,29004,3,0,0,0,,,,,,,,
29,29004,4,0,0,0,,,,,,,,
29,29004,5,0,0,0,,,,,,,,
29,29004,6,NA,NA,NA,,,,,,,,
29,29004,7,2,2,0,,,,,,,,
29,29004,8,1,1,0,,,,,,,,
29,29004,9,0,0,0,,,,,,,,
29,29005,1,187,166,21,,,,,,,,
29,29005,2,19,18,1,,,,,,,,
29,29005,3,0,0,0,,,,,,,,
29,29005,4,0,0,0,,,,,,,,
29,29005,5,0,0,0,,,,,,,,
29,29005,6,NA,NA,NA,,,,,,,,
29,29005,7,16,15,1,,,,,,,,
29,29005,8,22,13,9,,,,,,,,
29,29005,9,7,2,5,,,,,,,,
29,29006,1,118,89,29,,,,,,,,
29,29006,2,0,0,0,,,,,,,,
29,29006,3,0,0,0,,,,,,,,
29,29006,4,0,0,0,,,,,,,,
29,29006,5,0,0,0,,,,,,,,
29,29006,6,NA,NA,NA,,,,,,,,
29,29006,7,1,1,0,,,,,,,,
29,29006,8,0,0,0,,,,,,,,
29,29006,9,0,0,0,,,,,,,,
29,29007,1,16,12,4,,,,,,,,
29,29007,2,0,0,0,,,,,,,,
29,29007,3,0,0,0,,,,,,,,
29,29007,4,0,0,0,,,,,,,,
29,29007,5,0,0,0,,,,,,,,
29,29007,6,NA,NA,NA,,,,,,,,
29,29007,7,4,4,0,,,,,,,,
29,29007,8,1,1,0,,,,,,,,
29,29007,9,0,0,0,,,,,,,,
29,29008,1,19,17,2,,,,,,,,
29,29008,2,0,0,0,,,,,,,,
29,29008,3,0,0,0,,,,,,,,
29,29008,4,0,0,0,,,,,,,,
29,29008,5,0,0,0,,,,,,,,
29,29008,6,NA,NA,NA,,,,,,,,
29,29008,7,3,3,0,,,,,,,,
29,29008,8,1,0,1,,,,,,,,
29,29008,9,0,0,0,,,,,,,,
29,29009,1,16,13,3,,,,,,,,
